Id,group_id,outer_fold,actual_Q0_TOTAL_ASSETS,pred_Q0_TOTAL_ASSETS,postprocessed_pred_Q0_TOTAL_ASSETS,actual_Q0_TOTAL_LIABILITIES,pred_Q0_TOTAL_LIABILITIES,postprocessed_pred_Q0_TOTAL_LIABILITIES,actual_Q0_TOTAL_STOCKHOLDERS_EQUITY,pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,postprocessed_pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,actual_Q0_GROSS_PROFIT,pred_Q0_GROSS_PROFIT,postprocessed_pred_Q0_GROSS_PROFIT,actual_Q0_COST_OF_REVENUES,pred_Q0_COST_OF_REVENUES,postprocessed_pred_Q0_COST_OF_REVENUES,actual_Q0_REVENUES,pred_Q0_REVENUES,postprocessed_pred_Q0_REVENUES,actual_Q0_OPERATING_INCOME,pred_Q0_OPERATING_INCOME,postprocessed_pred_Q0_OPERATING_INCOME,actual_Q0_OPERATING_EXPENSES,pred_Q0_OPERATING_EXPENSES,postprocessed_pred_Q0_OPERATING_EXPENSES,actual_Q0_EBITDA,pred_Q0_EBITDA,postprocessed_pred_Q0_EBITDA
278,128,0,10390000000.0,9512985616.878664,9512985616.878664,15000000000.0,14179371164.635624,14179371164.635624,-4788000000.0,-4869538126.896752,-4869538126.896752,240000000.0,276837197.9145831,276837197.9145831,1195000000.0,1277491020.5469058,1277491020.5469058,1435000000.0,1558421853.1173244,1558421853.1173244,571000000.0,556150520.4010248,556150520.4010248,452000000.0,472824729.9577989,472824729.9577989,-212000000.0,-205518810.13822997,-205518810.13822997
1848,553,0,7911493000.0,6994629604.074055,6994629604.074055,5025179000.0,4629742283.929298,4629742283.929298,2886314000.0,2440211703.430034,2440211703.430034,2471948000.0,2619152161.859245,2619152161.859245,-15909000.0,-22143641.523420233,-22143641.523420233,2456039000.0,2420066871.721344,2420066871.721344,394950000.0,404150194.91797334,404150194.91797334,2076998000.0,2063690417.5857658,2063690417.5857658,394950000.0,407887202.67625254,407887202.67625254
672,253,0,49501786000.0,47788657177.797966,47788657177.797966,27394159000.0,27154764349.38136,27154764349.38136,22107627000.0,23042951057.89969,23042951057.89969,3610880000.0,3494923328.538,3494923328.538,4930788000.0,4719586675.241776,4719586675.241776,8541668000.0,8131018556.172018,8131018556.172018,1916394000.0,1758279872.256596,1758279872.256596,478591000.0,417279452.4191286,417279452.4191286,3132289000.0,3035693145.3402224,3035693145.3402224
1283,1378,0,17027300000.0,11899336261.547459,11899336261.547459,13249600000.0,10457812072.658379,10457812072.658379,3680200000.0,3002060439.074577,3002060439.074577,459100000.0,397072559.0536346,397072559.0536346,2219400000.0,2281990524.158414,2281990524.158414,2678500000.0,2683250006.2343574,2683250006.2343574,376800000.0,286964832.5786067,286964832.5786067,2301700000.0,2360719509.3217053,2360719509.3217053,-1842600000.0,-1976889889.4383197,-1976889889.4383197
822,1528,1,1020290000.0,1291325378.2823343,1291325378.2823343,654321000.0,574019703.0326092,574019703.0326092,365969000.0,691420857.9469059,691420857.9469059,9030000.0,27140214.56039077,27140214.56039077,108155000.0,115395354.23004939,115395354.23004939,117185000.0,153684743.47775176,153684743.47775176,-5123000.0,913237.2680278202,913237.2680278202,14188000.0,27229258.31369243,27229258.31369243,-5158000.0,2142650.0,2142650.0
1886,679,4,143054442.0,476636663.3120066,476636663.3120066,243045041.0,-57455398.60567366,-57455398.60567366,33959988.0,432387320.3557867,432387320.3557867,11314022.0,9435381.0,9435381.0,20646157.0,4172228.050814894,4172228.050814894,31960179.0,-9809131.604138121,-9809131.604138121,-14303812.0,-27628950.607321277,-27628950.607321277,25617834.0,38190997.41984067,38190997.41984067,-14303812.0,-20022663.8,-20022663.8
1714,485,3,2732506000.0,2891246263.4300985,2891246263.4300985,1391405000.0,1593148799.4258513,1593148799.4258513,1340378000.0,1360901154.5399313,1360901154.5399313,183347000.0,184851849.59474063,184851849.59474063,307265000.0,325988284.140808,325988284.140808,490612000.0,511491315.23606825,511491315.23606825,59518000.0,62488264.49693889,62488264.49693889,122810000.0,126461204.06954283,126461204.06954283,60537000.0,58825622.14103483,58825622.14103483
1043,229,1,2376172000.0,1971211071.877747,1971211071.877747,1870972000.0,1405889343.0466144,1405889343.0466144,486613000.0,847534537.810925,847534537.810925,-5214000.0,65550211.43522935,65550211.43522935,182832000.0,142209686.16632563,142209686.16632563,304976000.0,235569755.14408064,235569755.14408064,-103708000.0,-56034042.41108056,-56034042.41108056,98494000.0,119303041.51604536,119303041.51604536,-103708000.0,-55746550.0,-55746550.0
33,852,1,837279000.0,1232523340.201354,1232523340.201354,978969000.0,890285903.7252587,890285903.7252587,-142316000.0,689928827.0574684,689928827.0574684,53380000.0,70254595.21723807,70254595.21723807,186034000.0,234100249.87411752,234100249.87411752,239414000.0,322453463.26338357,322453463.26338357,5543000.0,5358774.443029888,5358774.443029888,45018000.0,59888508.33776402,59888508.33776402,8362000.0,7311499.999999998,7311499.999999998
1163,32,1,50150000.0,276272930.9110693,276272930.9110693,23741806.816950645,-41797328.4998494,-41797328.4998494,20091000.0,471999004.36203265,471999004.36203265,641000.0,2421683.6751398165,2421683.6751398165,63090000.0,47512437.788227886,47512437.788227886,63731000.0,51844236.825670354,51844236.825670354,-1478000.0,-1590298.8204123667,-1590298.8204123667,2119000.0,9316341.609578367,9316341.609578367,-1478000.0,198999.99999999994,198999.99999999994
1852,1180,3,18166868.0,246070948.97346306,246070948.97346306,6515513.0,-62877414.2938174,-62877414.2938174,11651355.0,410527948.213396,410527948.213396,608116.0,6054702.299626514,6054702.299626514,106940.0,7400245.869745257,7400245.869745257,715056.0,13195001.56354752,13195001.56354752,-3154080.0,-2492436.700471088,-2492436.700471088,842579.0,8131331.323682703,8131331.323682703,-234463.0,271408.70211677393,271408.70211677393
1170,1106,2,186933.0,741901583.0124233,741901583.0124233,81410.0,-20749309.49556373,-20749309.49556373,105523.0,471153141.07889557,471153141.07889557,186.0,9498626.225030413,9498626.225030413,196.0,-7931405.629205929,-7931405.629205929,382.0,16269135.39878387,16269135.39878387,-35406.0,2581016.9346291563,2581016.9346291563,35592.0,9387710.777148232,9387710.777148232,-35406.0,-225681.49325422032,-225681.49325422032
716,1521,2,21585000.0,655798860.3163623,655798860.3163623,80650000.0,84446877.70148295,84446877.70148295,-59065000.0,550546443.141145,550546443.141145,11480000.0,24368024.736413136,24368024.736413136,0.0,-3777193.0349345524,-3777193.0349345524,11480000.0,30975890.495585904,30975890.495585904,-4094000.0,-9274307.070802959,-9274307.070802959,15574000.0,44269547.40742324,44269547.40742324,-4094000.0,-14762205.994803062,-14762205.994803062
1313,880,3,5791320000.0,5137668754.196745,5137668754.196745,3599002000.0,3289995232.338406,3289995232.338406,2192318000.0,1427837708.4973173,1427837708.4973173,231034000.0,236674502.24913305,236674502.24913305,0.0,20065843.30202788,20065843.30202788,231034000.0,243326654.75876358,243326654.75876358,137770000.0,133491189.99272561,133491189.99272561,93264000.0,107245349.400185,107245349.400185,137770000.0,129443501.25515953,129443501.25515953
1517,680,3,4811200000.0,4159880621.032733,4159880621.032733,2551835824.5512204,2618448156.330415,2618448156.330415,325300000.0,1012357931.0205227,1012357931.0205227,874800000.0,950033067.0051677,950033067.0051677,-431000000.0,-442667853.2825269,-442667853.2825269,443800000.0,491665170.7531914,491665170.7531914,145800000.0,172505407.75624683,172505407.75624683,729000000.0,755541747.003995,755541747.003995,145800000.0,169902453.90258533,169902453.90258533
1906,1564,0,8609700000.0,9590569072.122442,9590569072.122442,6139500000.0,6530358919.786496,6530358919.786496,3553441940.099204,3348548755.1001005,3348548755.1001005,857800000.0,741516607.2188824,741516607.2188824,352200000.0,333729330.277913,333729330.277913,1210000000.0,1096078099.5764568,1096078099.5764568,-188600000.0,12773832.808813356,12773832.808813356,380600000.0,432089961.59228885,432089961.59228885,477200000.0,454580377.6240363,454580377.6240363
1709,1591,0,95125600000.0,91520562532.53273,91520562532.53273,69700900000.0,66724202528.732765,66724202528.732765,25309700000.0,24137337270.768932,24137337270.768932,3584900000.0,3005927663.889624,3005927663.889624,1756800000.0,1690214703.6908915,1690214703.6908915,5341700000.0,4737009555.852985,4737009555.852985,1353300000.0,840821026.296356,840821026.296356,3988400000.0,3770163889.031478,3770163889.031478,-403500000.0,-717818725.026427,-717818725.026427
703,1508,0,19687013.0,81019130.03774436,81019130.03774436,23211460.0,67124783.45447484,67124783.45447484,-3524447.0,42843474.36128572,42843474.36128572,1875132.0,5503137.82521984,5503137.82521984,1490779.0,-737815.0979370791,-737815.0979370791,3354879.0,1771789.1082631876,1771789.1082631876,-3727207.0,-2477710.878327869,-2477710.878327869,5602339.0,11340110.852081541,11340110.852081541,-3727207.0,-2263522.0563926557,-2263522.0563926557
1419,240,3,60695233.0,277531350.9403448,277531350.9403448,58210015.0,-37742289.468823135,-37742289.468823135,2491844.0,473057368.8003121,473057368.8003121,8040747.0,12712884.546490235,12712884.546490235,10737174.0,20054950.320605792,20054950.320605792,18777921.0,31879984.751362976,31879984.751362976,-787120.0,-90442.44248781446,-90442.44248781446,19565041.0,27580174.840115316,27580174.840115316,-11524294.0,-12437043.268420793,-12437043.268420793
1328,138,0,14692800000.0,13431787258.577993,13431787258.577993,7831000000.0,8532018795.320702,8532018795.320702,6718500000.0,4770125941.025561,4770125941.025561,1227800000.0,632804379.0085291,632804379.0085291,9505700000.0,9499434988.226294,9499434988.226294,10733500000.0,10167823281.794115,10167823281.794115,1077100000.0,1177968542.1636384,1177968542.1636384,9656400000.0,8432727913.781311,8432727913.781311,-8428600000.0,-7777968723.63745,-7777968723.63745
1523,191,2,556594000.0,1074480148.5372767,1074480148.5372767,262631000.0,277404630.6955486,277404630.6955486,290722000.0,637122257.3799585,637122257.3799585,53046000.0,57612316.6706083,57612316.6706083,130183000.0,125166671.12062372,125166671.12062372,183229000.0,199066751.01267248,199066751.01267248,16039000.0,10249448.14618109,10249448.14618109,20236000.0,23662752.754846808,23662752.754846808,32810000.0,27322395.418757603,27322395.418757603
2000,1123,0,151530000.0,243754612.70914757,243754612.70914757,93273000.0,172594538.73749274,172594538.73749274,58257000.0,74210108.78283055,74210108.78283055,3720000.0,7755271.053645052,7755271.053645052,19870000.0,16148683.798112145,16148683.798112145,23590000.0,19754167.651747517,19754167.651747517,-1757000.0,162637.4043139303,162637.4043139303,5309000.0,11032326.824563012,11032326.824563012,-1589000.0,-601688.6986980042,-601688.6986980042
346,792,1,410595000.0,885162017.0026644,885162017.0026644,316534000.0,211442140.14896607,211442140.14896607,94061000.0,954602957.3929782,954602957.3929782,9756000.0,16273888.077795953,16273888.077795953,710169000.0,598268522.358751,598268522.358751,719925000.0,606242236.0183247,606242236.0183247,3925000.0,-313057.3850459913,-313057.3850459913,756689000.0,660458975.9884562,660458975.9884562,-746933000.0,-633436600.0,-633436600.0
342,1119,4,503287000.0,733968321.4326894,733968321.4326894,338372000.0,272541589.75497323,272541589.75497323,164915000.0,502387331.66814536,502387331.66814536,44316000.0,25938000.0,25938000.0,115635000.0,91646665.88041422,91646665.88041422,159951000.0,132895634.4840397,132895634.4840397,-2685000.0,-11237471.66285627,-11237471.66285627,47001000.0,50072649.15841692,50072649.15841692,-2685000.0,-13759399.999999996,-13759399.999999996
294,645,3,7626782.0,229621745.04182848,229621745.04182848,3511751.0,-84779124.5202862,-84779124.5202862,4168697.0,387540199.1308519,387540199.1308519,16079.0,4798997.162987254,4798997.162987254,20195.0,7708712.557677051,7708712.557677051,36274.0,12291515.640140912,12291515.640140912,-2067043.0,-1798050.8125598952,-1798050.8125598952,2083122.0,9600592.000342645,9600592.000342645,-2067043.0,-2171569.2345963074,-2171569.2345963074
46,280,3,25045000.0,214745940.45292014,214745940.45292014,15905000.0,-57382883.5386709,-57382883.5386709,-25171000.0,325330355.4416221,325330355.4416221,50000.0,4550613.318948893,4550613.318948893,2581000.0,10088869.454316014,10088869.454316014,1915000.0,16539567.403467195,16539567.403467195,-6483000.0,-4625134.176690805,-4625134.176690805,6533000.0,13046842.030180354,13046842.030180354,-6483000.0,-5086252.399530843,-5086252.399530843
158,452,1,8941234000.0,5988711927.624438,5988711927.624438,3535219000.0,3570180902.1643763,3570180902.1643763,5406015000.0,1893415765.7454786,1893415765.7454786,-331908000.0,-396206068.2796232,-396206068.2796232,469722000.0,415744248.6423499,415744248.6423499,137814000.0,114802560.42056583,114802560.42056583,-752875000.0,-813470743.086654,-813470743.086654,189691000.0,202288242.05066192,202288242.05066192,-521599000.0,-583810599.9999999,-583810599.9999999
1379,1218,0,13138495000.0,13953888060.695608,13953888060.695608,5867105000.0,6075793157.267659,6075793157.267659,7265517000.0,7922139378.846551,7922139378.846551,692007000.0,733277029.4989293,733277029.4989293,2074179000.0,2205738945.8261347,2205738945.8261347,2766186000.0,2950252323.6624207,2950252323.6624207,-733742000.0,48267869.3440048,48267869.3440048,549641000.0,562505064.8061813,562505064.8061813,142366000.0,153223108.8628788,153223108.8628788
246,374,4,391500000.0,671663313.1148663,671663313.1148663,134981000.0,95789662.15616868,95789662.15616868,256519000.0,499872747.5940039,499872747.5940039,72016000.0,51749000.0,51749000.0,56156000.0,38415891.30872316,38415891.30872316,128172000.0,103377901.57162027,103377901.57162027,12871000.0,-18935212.645716034,-18935212.645716034,59405000.0,68159743.3318704,68159743.3318704,12611000.0,-7576450.000000001,-7576450.000000001
2006,119,4,2688800000.0,2665080822.7322187,2665080822.7322187,1356711771.6435544,1305886388.1561387,1305886388.1561387,1373100000.0,833374646.3772362,833374646.3772362,124200000.0,130300000.0,130300000.0,237900000.0,264294124.661651,264294124.661651,362100000.0,395841067.5281003,395841067.5281003,36000000.0,41744376.45246688,41744376.45246688,101500000.0,110856815.38629773,110856815.38629773,22700000.0,27804999.999999996,27804999.999999996
373,1386,2,498050000.0,920370007.6888293,920370007.6888293,188576759.96020225,216180521.02131844,216180521.02131844,342246000.0,600331638.2672609,600331638.2672609,46752000.0,56555443.49945843,56555443.49945843,23587000.0,19078763.006373797,19078763.006373797,70339000.0,87969216.5992109,87969216.5992109,4863000.0,6098999.968102328,6098999.968102328,65476000.0,74749296.6820188,74749296.6820188,-18724000.0,-20950665.062061194,-20950665.062061194
444,987,1,840148000.0,868942413.4286609,868942413.4286609,315508000.0,515701186.41789556,515701186.41789556,524640000.0,729284526.2606521,729284526.2606521,14150000.0,58972526.16202401,58972526.16202401,120059000.0,65909250.09021752,65909250.09021752,134209000.0,136584722.5564215,136584722.5564215,-10571000.0,28645046.587838944,28645046.587838944,24721000.0,31679863.621566664,31679863.621566664,-10571000.0,30222049.999999993,30222049.999999993
829,1506,2,1201694000.0,1358952010.3638387,1358952010.3638387,400723000.0,370903881.0542234,370903881.0542234,800971000.0,859729109.1471921,859729109.1471921,129684000.0,130648230.33685993,130648230.33685993,154798000.0,141783443.88087654,141783443.88087654,283367000.0,289582079.43730915,289582079.43730915,71680000.0,60628421.93009188,60628421.93009188,58004000.0,62130193.69537282,62130193.69537282,71680000.0,59973208.5049038,59973208.5049038
997,830,3,1723805000.0,1719814948.426706,1719814948.426706,1138331000.0,1061298126.5413647,1061298126.5413647,580347000.0,1057065405.3285867,1057065405.3285867,91867000.0,99787775.64800727,99787775.64800727,468480000.0,439292412.28858984,439292412.28858984,560347000.0,537893653.017698,537893653.017698,57137000.0,63110320.94983538,63110320.94983538,25237000.0,32529400.151811037,32529400.151811037,66630000.0,71113008.65015288,71113008.65015288
299,652,1,21217300000.0,18994601685.751396,18994601685.751396,8699300000.0,9178733760.323622,9178733760.323622,12510800000.0,5560681235.154888,5560681235.154888,1235000000.0,2946187013.6137037,2946187013.6137037,518600000.0,524971842.261812,524971842.261812,1753600000.0,3472863695.4100075,3472863695.4100075,266600000.0,326800537.8964133,326800537.8964133,674900000.0,721317143.6311835,721317143.6311835,560100000.0,1873440000.0,1873440000.0
371,486,2,4912336000.0,4144937109.589775,4144937109.589775,3569191000.0,3195472351.8980856,3195472351.8980856,1343145000.0,1532030923.808265,1532030923.808265,565359000.0,695159376.0797741,695159376.0797741,0.0,1436552.0767384581,1436552.0767384581,565359000.0,705199006.3238615,705199006.3238615,-17883000.0,113744181.51776724,113744181.51776724,583242000.0,565808134.9446839,565808134.9446839,-17883000.0,118321693.52312535,118321693.52312535
1921,524,4,58792289.0,315093168.7787386,315093168.7787386,32126796.0,-43716054.462715544,-43716054.462715544,26665493.0,321881045.66698205,321881045.66698205,3985914.0,3616830.0,3616830.0,1362555.0,-2962141.3325344063,-2962141.3325344063,5348469.0,12310949.527457558,12310949.527457558,-807268.0,-3038106.9102394404,-3038106.9102394404,6155737.0,13420950.629403358,13420950.629403358,-2169823.0,-3117553.4500000007,-3117553.4500000007
616,488,0,334012000.0,445644779.57594466,445644779.57594466,45375000.0,112456970.83025439,112456970.83025439,288637000.0,311717393.1464361,311717393.1464361,30815000.0,36153905.31869048,36153905.31869048,16596000.0,11924399.067685615,11924399.067685615,47411000.0,43308784.976105444,43308784.976105444,9180000.0,10705222.679634888,10705222.679634888,21635000.0,29287571.895213854,29287571.895213854,9180000.0,9420347.490240343,9420347.490240343
110,665,3,3254183000.0,2353913615.208202,2353913615.208202,1733066000.0,882030086.5794523,882030086.5794523,1521117000.0,1111398394.6358707,1111398394.6358707,255272000.0,239886753.4425266,239886753.4425266,116278000.0,108743643.69631153,108743643.69631153,256443000.0,250486173.85076854,250486173.85076854,55113000.0,45522777.05691773,45522777.05691773,200159000.0,194868430.4676137,194868430.4676137,55113000.0,42433602.737906694,42433602.737906694
